"device_id","timestamp","indoor","building_id","floor_id","lat","lng","x","y","yaw","accuracy","user_id"
"365002693688","2023-02-26T09:00:33Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,69.2,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:34Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.85,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:35Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.53,3.29,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:36Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.62,3.27,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:37Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.46,3.26,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:38Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.94,3.26,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:39Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.94,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:40Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.84,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:41Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.69,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:42Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.47,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:43Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,69.3,3.29,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:44Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,69.34,3.32,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:45Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,69.04,3.34,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:46Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.87,3.35,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:47Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.57,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:48Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.46,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:49Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.32,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:50Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.26,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:52Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.45,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:53Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.06,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:54Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.3,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:55Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.17,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:56Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.27,3.34,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:57Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,68.09,3.35,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:58Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.82,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:00:59Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.65,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:00Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.79,3.33,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:01Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.4,3.35,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:02Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.68,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:03Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.07,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:04Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.27,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:05Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.48,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:06Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.35,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:07Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.34,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:08Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.47,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:09Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,67.17,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:10Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.96,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:11Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.82,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:12Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.7,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:13Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.6,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:14Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.64,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:15Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.41,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:16Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.51,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:17Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.56,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:18Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.37,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:19Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.27,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:20Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.25,3.43,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:21Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.13,3.41,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:22Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.18,3.41,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:23Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.81,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:24Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.86,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:25Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,66.08,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:26Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.43,3.33,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:27Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.17,3.35,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:28Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.24,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:29Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.29,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:30Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.21,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:31Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.17,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:32Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.57,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:33Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.54,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:34Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.75,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:35Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.62,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:36Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.88,3.38,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:37Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.07,3.43,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:38Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,64.95,3.41,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:39Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.04,3.4,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:40Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.07,3.4,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:41Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.2,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:42Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.16,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:43Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.12,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:44Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.02,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:45Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.21,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:46Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.56,3.43,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:47Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,65.51,3.46,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:48Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,64.6,3.48,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:49Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,64.68,3.49,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:50Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,64.13,3.46,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:51Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.91,3.44,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:52Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,64.18,3.42,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:53Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,64.38,3.45,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:54Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,64.07,3.43,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:55Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.98,3.42,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:56Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.71,3.41,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:57Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.47,3.4,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:58Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.15,3.4,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:01:59Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.22,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:00Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.01,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:01Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.87,3.39,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:02Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.2,3.43,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:03Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.25,3.46,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:04Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.24,3.48,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:05Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.94,3.49,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:06Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.74,3.5,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:07Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.63,3.51,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:08Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.48,3.47,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:09Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.55,3.45,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:10Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.68,3.43,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:11Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.09,3.41,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:12Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.36,3.41,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:13Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63.14,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:14Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,63,3.36,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:15Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.4,3.33,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:16Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.27,3.3,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:17Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.46,3.33,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:18Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.31,3.3,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:19Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.01,3.28,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:20Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,62.01,3.31,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:21Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.98,3.34,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:22Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.54,3.31,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:23Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.74,3.37,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:24Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.76,3.33,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:25Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.37,3.31,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:26Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.32,3.33,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:27Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.24,3.35,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:28Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.24,3.31,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:29Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.25,3.29,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:30Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,61.15,3.28,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:31Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,60.9,3.27,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:32Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,60.91,3.26,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:33Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,60.37,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:34Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,60.31,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:35Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,60.31,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:36Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,60.37,3.25,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
"365002693688","2023-02-26T09:02:37Z","true",12640,39568,40.1270403,-87.6445599,46.5,25.5,60.05,3.24,"8c96bd65-0a8b-44a7-aa37-3051e7caa06f"
